glottocode,num_oral_cons,num_nasal_cons,num_oral_vowel,num_nasal_vowel,name,isocodes,level,macroarea,latitude,longitude
komi1277,26.0,3.0,8.0,0.0,Komi-Yazva,,language,Eurasia,60.717,55.756
puoc1238,16.0,4.0,18.0,0.0,Ksingmul,puo,language,Eurasia,20.8862,103.931
east2773,21.0,3.0,6.0,6.0,Eastern Newari,,language,Eurasia,27.576985,86.033964
hela1238,32.0,4.0,10.0,0.0,Lamjung-Melamchi Yolmo,scp,language,Eurasia,27.9212,85.6289
svan1243,28.0,2.0,17.0,0.0,Svan,sva,language,Eurasia,42.9134,42.5915
kyer1238,32.0,8.0,16.0,7.0,Kyerung,kgy,language,Eurasia,28.2922,85.4257
dzon1239,28.0,4.0,21.0,5.0,Dzongkha,dzo,language,Eurasia,27.410786,89.581604
wayu1241,23.0,3.0,14.0,14.0,Wayu,vay,language,Eurasia,27.3047,86.1227
kara1464,25.0,4.0,8.0,0.0,Karaim,kdr,language,Eurasia,54.5534,25.1054
varl1238,26.0,2.0,9.0,9.0,Dungar Varli,vav,language,Eurasia,20.5635,73.2975
wels1247,23.0,6.0,19.0,0.0,Welsh,cym,language,Eurasia,52.0,-4.0
japh1234,38.0,12.0,8.0,0.0,Japhug,,language,Eurasia,32.1,102.36
alut1245,14.0,4.0,9.0,0.0,Alutor,alr,language,Eurasia,60.3844,165.653
sikk1242,24.0,13.0,20.0,8.0,Sikkimese,sip,language,Eurasia,27.85795,88.59153
yagn1238,25.0,2.0,9.0,0.0,Yagnobi,yai,language,Eurasia,39.1486,69.2422
zhon1235,39.0,20.0,9.0,0.0,Zhongu,,language,Eurasia,32.43582,103.44179
nyaw1245,16.0,4.0,11.0,0.0,Nyaw,nyw,dialect,Eurasia,17.1213,104.151
nort2722,35.0,4.0,34.0,0.0,Northern Qiang,cng,language,Eurasia,32.2766,103.192
khak1248,20.0,3.0,16.0,0.0,Khakas,kjh,language,Eurasia,50.73933,107.16939
arbe1236,27.0,3.0,6.0,0.0,Arbëreshë Albanian,aae,language,Eurasia,38.911,16.7164
kurt1248,27.0,4.0,14.0,0.0,Kurtokha,xkz,language,Eurasia,27.5365,90.9822
kara1474,43.0,2.0,5.0,3.0,Karata-Tukita,kpt,language,Eurasia,42.6501,46.3151
norw1258,20.0,4.0,16.0,0.0,Norwegian,nor,language,Eurasia,59.92,10.71
sout2679,22.0,4.0,18.0,0.0,South Estonian,vro,language,Eurasia,57.85,27.0
kare1335,13.0,3.0,14.0,0.0,Karelian,krl,language,Eurasia,65.1691,30.8655
livv1244,20.0,3.0,8.0,0.0,Liv,liv,language,Eurasia,57.566,22.0262
fore1274,19.0,6.0,13.0,0.0,Forest Nenets,,language,Eurasia,63.72,71.97
miya1259,7.0,2.0,8.0,2.0,Miyako,mvi,language,Eurasia,24.7564,125.363
maga1260,30.0,4.0,8.0,8.0,Magahi,mag,language,Eurasia,25.0915,85.3335
puri1258,27.0,4.0,6.0,0.0,Purik-Sham-Nubra,prx,language,Eurasia,34.3386,76.0127
kama1351,22.0,4.0,11.0,0.0,Kamas-Koibal,xas,language,Eurasia,55.07,94.83
dhim1246,26.0,5.0,17.0,5.0,Dhimal,dhi,language,Eurasia,26.6283,88.3798
andi1255,59.0,4.0,5.0,0.0,Andi,ani,language,Eurasia,42.8078,46.2919
abkh1244,57.0,2.0,3.0,0.0,Abkhaz,abk,language,Eurasia,43.056218,41.159115
fore1265,21.0,4.0,8.0,0.0,Forest Enets,enf,language,Eurasia,68.6,86.5
west2354,16.0,3.0,32.0,0.0,Western Frisian,fry,language,Eurasia,53.143,5.86091
taid1249,16.0,4.0,15.0,0.0,Tai Daeng-Meuay,tyr,language,Eurasia,20.4559,104.625
chen1255,36.0,10.0,18.0,6.0,Chenchu,cde,language,Eurasia,15.8787,79.2534
mans1258,15.0,5.0,11.0,0.0,Northern Mansi,mns,language,Eurasia,64.4118,61.344
dong1285,25.0,3.0,6.0,0.0,Dongxiang,sce,language,Eurasia,35.66354,103.38952
occi1239,24.0,3.0,31.0,0.0,Occitan,oci,language,Eurasia,44.1415,6.82979
kond1303,19.0,4.0,10.0,0.0,Yaben (Konda),knd,language,Papunesia,-1.82635,132.06
sich1238,35.0,14.0,24.0,1.0,Sichuan Yi,iii,language,Eurasia,28.1947,102.121
veps1250,30.0,4.0,10.0,0.0,Veps,vep,language,Eurasia,60.3353,34.7865
stan1325,25.0,3.0,14.0,0.0,Standard Latvian,lvs,dialect,Eurasia,57.0,24.0
ters1235,45.0,6.0,18.0,0.0,Ter Saami,sjt,language,Eurasia,67.2458,38.5061
east2304,32.0,3.0,10.0,9.0,Eastern Balochi,bgp,language,Eurasia,28.0,62.0
serb1264,21.0,3.0,10.0,0.0,Serbian Standard,srp,dialect,Eurasia,44.3238,21.9192
shum1243,34.0,10.0,6.0,0.0,Shumcho,scu,language,Eurasia,31.6862,78.3865
scot1243,21.0,3.0,13.0,0.0,Scots,sco,language,Eurasia,55.886945,-3.710133
mehr1241,29.0,2.0,13.0,1.0,Mehri,gdq,language,Eurasia,16.793,52.473
wakh1245,36.0,2.0,12.0,0.0,Wakhi,wbl,language,Eurasia,37.1768,73.9777
astu1245,18.0,3.0,5.0,0.0,Asturian-Leonese-Cantabrian,ast,language,Eurasia,42.4181,-6.02227
phut1244,17.0,4.0,9.0,0.0,Phu Thai,pht,language,Eurasia,17.7544966667,104.684233333
nort2740,17.0,4.0,12.0,0.0,Northern Thai,nod,language,Eurasia,18.857495,100.20739
sala1264,28.0,3.0,12.0,0.0,Salar,slr,language,Eurasia,35.5457,102.819
walu1241,28.0,4.0,14.0,0.0,Walungge,ola,language,Eurasia,27.695,87.2374
doma1258,31.0,2.0,12.0,0.0,Domari,rmt,language,Eurasia,32.0,35.0
amdo1237,32.0,21.0,6.0,0.0,Amdo Tibetan,adx,language,Eurasia,34.5177,100.485
west2408,18.0,3.0,5.0,0.0,Western Muria,mut,language,Eurasia,20.2384,80.7006
kara1462,22.0,6.0,27.0,12.0,Taiga Sayan Turkic,kim,language,Eurasia,53.7145,98.3792
uppe1395,30.0,4.0,8.0,0.0,Upper Sorbian,hsb,language,Eurasia,51.2403,14.4098
sout2642,22.0,2.0,8.0,0.0,Southern Balochi,bcc,language,Eurasia,26.0,64.0
camp1261,40.0,4.0,7.0,7.0,Campidanese Sardinian,sro,language,Eurasia,39.0566,9.03935
acha1249,25.0,10.0,20.0,4.0,Longchuan Achang,acn,language,Eurasia,24.3479,97.7438
axiy1235,33.0,3.0,16.0,0.0,Axi Yi,yix,language,Eurasia,24.6009,103.713
temi1246,15.0,4.0,18.0,12.0,Temiar,tea,language,Eurasia,4.974,101.438
ghod1238,51.0,2.0,10.0,3.0,Godoberi,gdo,language,Eurasia,42.7428,46.2252
skol1241,45.0,6.0,24.0,0.0,Skolt Saami,sms,language,Eurasia,68.8326,29.7204
jahh1242,15.0,4.0,17.0,16.0,Jah Hut,jah,language,Eurasia,3.67619,102.291
udih1248,15.0,4.0,21.0,0.0,Udihe,ude,language,Eurasia,46.63086,135.67762
tain1252,16.0,3.0,10.0,0.0,Tai Nüa,tdd,language,Eurasia,21.7837,99.722
komi1269,27.0,3.0,7.0,0.0,Komi-Permyak,koi,language,Eurasia,59.6602,54.7959
taid1248,17.0,4.0,13.0,0.0,Tai Do-Mene-Yo,tyj,language,Eurasia,19.1801,104.938
sout2729,39.0,4.0,13.0,4.0,Southern Pumi,pmj,language,Eurasia,27.8408,100.622
bona1250,22.0,3.0,11.0,0.0,Bonan,peh,language,Eurasia,35.515,102.01778
wane1241,20.0,3.0,7.0,0.0,Waneci,wne,language,Eurasia,30.0501,67.8327
digo1242,34.0,2.0,6.0,0.0,Digor Ossetian,,language,Eurasia,43.158056,44.156944
turk1304,18.0,3.0,16.0,0.0,Turkmen,tuk,language,Eurasia,37.08719,59.17574
jerr1238,19.0,4.0,22.0,10.0,Jerriais,nrf,dialect,Eurasia,49.2123,-2.1325
kalm1243,20.0,3.0,16.0,0.0,Oirad-Kalmyk-Darkhat,xal,language,Eurasia,46.566667,45.316667
scot1245,29.0,4.0,33.0,16.0,Scottish Gaelic,gla,language,Eurasia,56.7574,-5.24366
lowe1385,31.0,4.0,7.0,0.0,Lower Sorbian,dsb,language,Eurasia,51.6621,13.9407
najd1235,25.0,0.0,8.0,0.0,Najdi Arabic,ars,language,Eurasia,30.3371,42.1773
tata1255,26.0,3.0,14.0,0.0,Tatar,tat,language,Eurasia,55.79592,49.11577
uigh1240,25.0,3.0,15.0,0.0,Uighur,uig,language,Eurasia,43.88,87.38
erzy1239,25.0,4.0,6.0,0.0,Erzya,myv,language,Eurasia,52.8548,45.3901
narp1239,21.0,4.0,22.0,2.0,Nar Phu,npa,language,Eurasia,28.76714,84.22852
sheh1240,28.0,2.0,8.0,0.0,Jibbali,shv,language,Eurasia,17.29154,53.99526
pnar1238,17.0,4.0,17.0,1.0,Pnar,pbv,language,Eurasia,24.8237,92.2628
buna1275,14.0,6.0,4.0,0.0,Bunaba,bck,language,Australia,-17.8297,125.631
goon1238,13.0,6.0,4.0,0.0,Gooniyandi,gni,language,Australia,-18.4073,126.351
madn1237,12.0,5.0,5.0,0.0,Madngele,zml,language,Australia,-13.9479,130.6
wadj1254,12.0,5.0,5.0,0.0,Wadjiginy,wdj,language,Australia,-12.8596,130.737
mari1417,11.0,5.0,4.0,0.0,Marimanindji,zmm,language,Australia,-14.1788,130.561
mari1419,22.0,6.0,4.0,0.0,Maringarr,zmt,language,Australia,-14.3819,130.25
mari1424,16.0,4.0,4.0,0.0,Marithiel,mfr,language,Australia,-13.8818,130.237
mart1254,21.0,6.0,4.0,0.0,Marti Ke,zmg,language,Australia,-14.0058,129.837
amii1238,21.0,6.0,5.0,0.0,Ami,amy,language,Australia,-13.5573,130.04
lara1258,13.0,5.0,6.0,0.0,Laragia,lrg,language,Australia,-12.4111,130.922
nucl1327,17.0,5.0,3.0,0.0,Limilngan,lmc,language,Australia,-12.4294,131.845
umbu1235,12.0,5.0,8.0,0.0,Umbugarla,umr,language,Australia,-12.9325,131.825
wany1247,10.0,4.0,6.0,0.0,Wanyi,wny,language,Australia,-18.6529,137.608
erre1238,13.0,5.0,5.0,0.0,Erre,err,language,Australia,-12.2839,132.868
mang1382,13.0,5.0,5.0,0.0,Mangerr,zme,language,Australia,-12.2391,132.973
urni1239,13.0,5.0,5.0,0.0,Urningangg,urc,language,Australia,-13.4766,133.023
anin1240,15.0,7.0,4.0,0.0,Anindilyakwa,aoi,language,Australia,-13.99904,136.6415
ngal1292,18.0,5.0,6.0,0.0,Ngalkbun,ngk,language,Australia,-13.9783,133.936
gaga1251,12.0,5.0,10.0,0.0,Gaagudju,gbu,language,Australia,-12.5176,132.643
ngan1295,20.0,6.0,9.0,0.0,Ngandi,nid,language,Australia,-12.8448,134.649
djau1244,17.0,5.0,5.0,0.0,Jawoyn,djn,language,Australia,-14.1361,133.002
remb1249,17.0,5.0,6.0,0.0,Rembarrnga,rmb,language,Australia,-12.9608,134.308
amar1271,16.0,5.0,3.0,0.0,Amurdak,amg,language,Australia,-11.9876,132.878
marg1251,17.0,6.0,3.0,0.0,Margu,mhg,language,Australia,-11.1823,132.587
wurr1238,15.0,5.0,3.0,0.0,Wurrugu,wur,language,Australia,-11.364,132.303
iwai1244,15.0,5.0,3.0,0.0,Iwaidja,ibd,language,Australia,-11.3379,132.453
miri1266,12.0,4.0,4.0,0.0,Miriwung,mep,language,Australia,-16.3596,128.889
kitj1240,13.0,6.0,5.0,0.0,Kitja,gia,language,Australia,-17.5758,127.392
kung1259,13.0,4.0,5.0,0.0,Kungarakany,ggk,language,Australia,-12.7,130.881
djee1236,11.0,5.0,5.0,0.0,Djeebbana,djj,language,Australia,-12.0133,134.097
gura1252,17.0,5.0,5.0,0.0,Guragone,gge,language,Australia,-12.66855,134.09501
naka1260,15.0,5.0,5.0,0.0,Nakara,nck,language,Australia,-12.07653,134.32729
wand1263,12.0,5.0,3.0,0.0,Wandarang,wnd,language,Australia,-14.2996,135.705
mang1381,12.0,5.0,5.0,0.0,Mangarrayi,mpc,language,Australia,-14.8,133.5
djam1255,13.0,5.0,4.0,0.0,Jaminjung-Ngaliwurru,djd,language,Australia,-15.0558,130.06
ngal1294,12.0,5.0,4.0,0.0,Ngaliwurru,,dialect,Australia,-15.78944,130.8759
nung1291,10.0,4.0,3.0,0.0,Nungali,nug,language,Australia,-14.9109,131.641
ngar1283,12.0,5.0,4.0,0.0,Ngarnka,nji,language,Australia,-17.42,134.73
djin1251,12.0,5.0,3.0,0.0,Jingulu,jig,language,Australia,-17.165,133.659
binb1242,12.0,5.0,6.0,0.0,Binbinka,,dialect,Australia,-16.55208,134.78661
wamb1258,12.0,5.0,6.0,0.0,Wambayan,wmb,language,Australia,-17.496,135.683
mink1237,14.0,6.0,3.0,0.0,Minkin,xxm,language,Australia,-17.736653,139.541931
ngum1253,12.0,5.0,3.0,0.0,Ngumbarl,xnm,language,Australia,-17.491239,122.230025
nyig1240,12.0,5.0,3.0,0.0,Nyigina,nyh,language,Australia,-17.9594,124.348
warr1258,12.0,5.0,3.0,0.0,Warrwa,wwr,language,Australia,-17.0965,123.971
dyug1238,17.0,5.0,6.0,0.0,Dyugun,dyd,language,Australia,-17.906,122.408
yawu1244,17.0,5.0,6.0,0.0,Yawuru,ywr,language,Australia,-18.004,122.693
nima1245,12.0,5.0,6.0,0.0,Nimanbur,nmp,language,Australia,-17.374,123.228
dyab1238,12.0,5.0,3.0,0.0,Dyaberdyaber,dyb,language,Australia,-17.18653,122.52306
djaw1238,12.0,5.0,3.0,0.0,Djawi,djw,language,Australia,-16.4163,123.186
nyul1247,12.0,5.0,3.0,0.0,Nyulnyul,nyv,language,Australia,-16.9129,122.851
ande1247,28.0,12.0,4.0,0.0,Andegerebinha,adg,language,Australia,-22.51278,137.3515
ayer1246,27.0,12.0,4.0,0.0,Ayerrerenge,axe,dialect,Australia,-23.699,133.88
lowe1436,28.0,12.0,4.0,0.0,Lower Southern Aranda,axl,language,Australia,-26.3,135.4
kayt1238,28.0,12.0,3.0,0.0,Kaytetye,gbb,language,Australia,-21.5844,133.602
guwa1244,9.0,4.0,6.0,0.0,Guwar,,language,Australia,-27.16698973,153.3998245
bung1264,14.0,6.0,3.0,0.0,Bunganditj,xbg,language,Australia,-36.5,140.5
warr1257,14.0,6.0,6.0,0.0,Warrnambool,gjm,language,Australia,-38.155612905976,141.53965852318
gami1243,10.0,5.0,6.0,0.0,Yuwaalaraay-Gamilaraay,kld,language,Australia,-29.9037,149.543
muru1266,13.0,6.0,6.0,0.0,Muruwari,zmu,language,Australia,-28.9618,146.546
wira1262,10.0,5.0,6.0,0.0,Wiradhuri,wrh,language,Australia,-34.0742,145.994
yuwa1242,10.0,5.0,6.0,0.0,Yuwaalaraay,,dialect,Australia,-29.758184,147.923684
dhud1236,10.0,5.0,6.0,0.0,Dhudhuroa,ddr,language,Australia,-36.95881441,147.0450379
jand1248,9.0,4.0,6.0,0.0,Jandai,jan,dialect,Australia,-27.56865,153.46239
yaga1262,9.0,4.0,6.0,0.0,Yagara,yxg,dialect,Australia,-27.87648,152.46028
warr1255,9.0,4.0,6.0,0.0,Warrgamay,wgy,language,Australia,-18.5468,146.179
kumb1268,9.0,4.0,6.0,0.0,Kumbainggar,kgs,language,Australia,-29.8189,152.913
yayg1236,10.0,4.0,6.0,0.0,Yaygir,xya,language,Australia,-29.686722970453,153.18784362556
guwa1242,14.0,6.0,3.0,0.0,Guwa,xgw,language,Australia,-21.35147706,142.5243782
yand1251,15.0,6.0,3.0,0.0,Yanda,yda,language,Australia,-21.23270508,140.5134756
yala1262,14.0,6.0,4.0,0.0,Yalarnnga,ylr,language,Australia,-21.731,139.511
bayu1240,14.0,6.0,6.0,0.0,Bayungu,bxj,language,Australia,-23.3809,114.108
burd1238,14.0,6.0,6.0,0.0,Burduna,bxn,language,Australia,-22.9646,114.658
dhal1245,14.0,6.0,6.0,0.0,Dhalandji,dhl,language,Australia,-22.196,114.937
djiw1241,14.0,6.0,6.0,0.0,Djiwarli,dze,language,Australia,-24.10724,116.98858
dhar1247,19.0,6.0,6.0,0.0,Dhargari,dhr,language,Australia,-24.0601,114.847
thii1234,14.0,6.0,6.0,0.0,Thiin,iin,language,Australia,-23.71156576435,116.68011572516
wari1262,14.0,6.0,6.0,0.0,Wariyangga,wri,language,Australia,-24.353,116.927
mith1236,20.0,6.0,3.0,0.0,Mithaka,,language,Australia,-25.13606725,139.598447
dira1238,16.0,6.0,3.0,0.0,Dirari,dit,dialect,Australia,-28.7992,138.078
pirl1238,16.0,6.0,3.0,0.0,Pirlatapa,bxi,language,Australia,-29.524,139.77
yand1253,20.0,6.0,4.0,0.0,Yandruwandha,ynd,language,Australia,-28.4744,140.583
nhir1234,20.0,6.0,3.0,0.0,Nhirrpi,hrp,dialect,Australia,-28.62911,141.27596
yawa1258,20.0,6.0,4.0,0.0,Yawarawarga,yww,language,Australia,-26.7334,140.871
punt1240,13.0,5.0,3.0,0.0,Punthamara,xpt,dialect,Australia,-27.33,143.0
wong1246,20.0,6.0,4.0,0.0,Wangkumara,xwk,dialect,Australia,-27.10149,143.19619
arab1267,15.0,6.0,3.0,0.0,Arabana,ard,language,Australia,-28.705,135.449
wang1290,15.0,6.0,3.0,0.0,Wangganguru,wgg,language,Australia,-25.8148,135.941
pitt1247,15.0,6.0,5.0,0.0,Pitta Pitta,pit,language,Australia,-22.7952,139.983
wang1289,15.0,6.0,5.0,0.0,Wanggamala,wnm,language,Australia,-24.7022,137.433
kuun1236,13.0,6.0,6.0,0.0,Kuungkari of Barcoo River,lku,language,Australia,-24.75108713,143.5365228
pirr1240,13.0,6.0,5.0,0.0,Pirriya,xpa,language,Australia,-25.48006595,142.5485119
kala1380,13.0,5.0,3.0,0.0,Bulloo River,gll,language,Australia,-28.136,143.929
badi1246,14.0,6.0,3.0,0.0,Badimaya,bia,language,Australia,-29.0647,117.246
malg1242,14.0,6.0,6.0,0.0,Malgana,vml,language,Australia,-26.211,114.245
nhan1238,21.0,6.0,6.0,0.0,Nhanda,nha,language,Australia,-27.42523643,114.2680442
waja1257,14.0,6.0,6.0,0.0,Wajarri,wbv,language,Australia,-28.1761,117.153
ying1247,14.0,6.0,6.0,0.0,Yinggarda,yia,language,Australia,-25.4446,115.58
cola1237,12.0,5.0,5.0,0.0,Colac,,language,Australia,-38.471266,143.422444
daun1234,14.0,6.0,3.0,0.0,Daungwurrung,dgw,dialect,Australia,-36.96691,145.42066
woiw1237,14.0,6.0,3.0,0.0,Woiwurrung-Thagungwurrung,wyi,language,Australia,-37.64264501,145.5879962
wath1238,14.0,6.0,3.0,0.0,Wathawurrung,wth,language,Australia,-37.68777565,144.1013148
madh1244,11.0,5.0,4.0,0.0,Madhi Madhi,dmd,dialect,Australia,-34.5,143.5
west2443,12.0,5.0,4.0,0.0,Western Victoria,,language,Australia,-34.13829932,143.6694397
nari1241,12.0,6.0,5.0,0.0,Nari Nari,rnr,dialect,Australia,-34.53088,144.34507
wemb1241,11.0,5.0,6.0,0.0,Wemba Wemba,xww,dialect,Australia,-35.445,144.09
wotj1234,10.0,5.0,4.0,0.0,Wotjobaluk,xwt,dialect,Australia,-35.82105,141.41791
gana1268,11.0,6.0,8.0,0.0,Birrdhawal,ihw,language,Australia,-37.05,148.93
gana1278,11.0,6.0,5.0,0.0,Ganai,unn,language,Australia,-38.58,146.5
lowe1402,14.0,6.0,3.0,0.0,Lower Riverland,,language,Australia,-34.6,140.5
narr1259,14.0,6.0,5.0,0.0,Narrinyeri,nay,language,Australia,-36.2301,140.158
yith1234,14.0,6.0,3.0,0.0,Yitha Yitha,xth,dialect,Australia,-33.89,144.22
bidy1243,11.0,5.0,4.0,0.0,Bidyara,bym,language,Australia,-25.192664,147.273359
gang1268,10.0,5.0,3.0,0.0,Gangulu,gnl,language,Australia,-22.7637,149.416
biri1256,10.0,5.0,3.0,0.0,Biri,bzr,language,Australia,-20.1494,146.67
dhar1248,14.0,4.0,3.0,0.0,Dharumbal,xgm,language,Australia,-23.307,150.593
gung1248,11.0,5.0,4.0,0.0,Gungabula,gyf,language,Australia,-25.6896,148.604
kung1258,11.0,4.0,3.0,0.0,Kunggari,kgl,language,Australia,-24.2182,143.222
guny1241,19.0,6.0,6.0,0.0,Gunya,gyy,language,Australia,-27.0642,145.862
marg1253,19.0,6.0,6.0,0.0,Margany,zmc,language,Australia,-26.789,144.892
gudj1237,10.0,5.0,3.0,0.0,Gudjal,,language,Australia,-19.44157406,144.6482584
gugu1253,10.0,4.0,3.0,0.0,Gugu Badhun,gdc,language,Australia,-18.4921,144.46
waru1264,9.0,4.0,4.0,0.0,Warrongo,wrg,language,Australia,-18.2496,144.37
mang1383,12.0,5.0,7.0,0.0,Mangala,mem,language,Australia,-18.6597,123.769
guga1239,11.0,5.0,7.0,0.0,Gugadj,ggd,language,Australia,-17.8372,141.168
mayi1236,12.0,6.0,3.0,0.0,Mayi-Kulan,xyk,dialect,Australia,-18.56,141.46
maya1280,12.0,6.0,3.0,0.0,Mayaguduna,xmy,language,Australia,-18.1147,140.337
ngaw1240,13.0,6.0,3.0,0.0,Ngawun,nxn,language,Australia,-19.4484,141.471
mayi1235,12.0,6.0,3.0,0.0,Mayi-Yapi,xyj,dialect,Australia,-19.25,140.61
kala1379,14.0,6.0,6.0,0.0,Kalarko-Mirniny,kba,language,Australia,-31.7154,118.911
kala1401,14.0,6.0,6.0,0.0,Kalaamaya,lkm,language,Australia,-30.245,120.223
ngad1258,14.0,6.0,6.0,0.0,Ngadjunmaya,nju,language,Australia,-32.02447,124.46601
kari1304,14.0,6.0,3.0,0.0,Kariyarra,vka,language,Australia,-20.445,118.613
kurr1243,15.0,6.0,6.0,0.0,Kurrama,vku,language,Australia,-22.2134,117.51
mart1255,14.0,6.0,6.0,0.0,Martuthunira,vma,language,Australia,-20.9294,116.607
yinh1234,12.0,5.0,6.0,0.0,Yinhawangka,ywg,language,Australia,-22.9178,117.5628
ngar1287,14.0,6.0,3.0,0.0,Ngarluma,nrl,language,Australia,-20.9235,117.203
nhuw1239,14.0,6.0,6.0,0.0,Nhuwala,nhf,language,Australia,-21.38154,115.74542
nyam1271,12.0,5.0,6.0,0.0,Nyamal,nly,language,Australia,-21.6092,119.693
nija1241,14.0,6.0,5.0,0.0,Nyiyaparli-Palyku,xny,language,Australia,-22.8558,120.831
pany1241,14.0,6.0,5.0,0.0,Panytyima,pnw,language,Australia,-22.7816,118.723
yind1247,13.0,6.0,6.0,0.0,Yindjibarndi,yij,language,Australia,-21.5379,117.001
guri1247,12.0,5.0,6.0,0.0,Gurindji,gue,language,Australia,-17.0329,130.379
jaru1254,12.0,5.0,6.0,0.0,Jaru,ddj,language,Australia,-18.3288,128.262
mudb1240,12.0,5.0,6.0,0.0,Mudburra,dmw,language,Australia,-16.7694,132.329
ngar1288,13.0,5.0,6.0,0.0,Ngardi,rxd,language,Australia,-21.0231,129.0308
ngar1235,12.0,5.0,6.0,0.0,Ngarinman,nbj,language,Australia,-15.4661,130.651
walm1241,12.0,5.0,6.0,0.0,Walmajarri-Juwaliny,wmt,language,Australia,-19.7229,126.113
warl1255,17.0,5.0,6.0,0.0,Warlmanpa,wrl,language,Australia,-18.949,133.862
warl1254,13.0,5.0,6.0,0.0,Warlpiri,wbp,language,Australia,-20.1008,131.05
nyaw1247,8.0,4.0,6.0,0.0,Nyawaygi,nyt,language,Australia,-18.8743,146.216
wulg1239,10.0,5.0,6.0,0.0,Wulguru,qgu,language,Australia,-19.85103121,146.3453957
nyun1247,12.0,5.0,5.0,0.0,Nyunga,nys,language,Australia,-33.1199,118.151
bibb1234,12.0,5.0,5.0,0.0,Bibbulman,xbp,dialect,Australia,-34.90831,117.17375
gore1235,12.0,5.0,5.0,0.0,Goreng,xgg,dialect,Australia,-33.79639,119.01226
kani1276,12.0,5.0,5.0,0.0,Kaniyang,,dialect,Australia,-33.4956,116.35448
pinj1244,12.0,5.0,5.0,0.0,Pinjarup,pnj,dialect,Australia,-32.7,115.7
ward1248,12.0,5.0,5.0,0.0,Wardandi,wxw,dialect,Australia,-33.92109,115.26929
waju1234,12.0,5.0,5.0,0.0,Wajuk,xwj,dialect,Australia,-31.80756,116.2514
band1337,14.0,6.0,6.0,0.0,Bandjigali,bjd,language,Australia,-30.0771,143.282
darl1243,14.0,6.0,6.0,0.0,Paakantyi,drl,language,Australia,-32.7021,142.695
pall1243,14.0,6.0,5.0,0.0,Pallanganmiddang,pmd,language,Australia,-36.08,146.91
ikar1243,13.0,5.0,5.0,0.0,Ikaranggal,ikr,language,Australia,-15.538,143.349
aghu1254,15.0,5.0,7.0,0.0,Aghu Tharnggalu,ggr,language,Australia,-13.735,142.426
thay1248,18.0,5.0,8.0,0.0,Thaypan,typ,language,Australia,-14.8292,143.324
kawa1290,18.0,5.0,5.0,0.0,Kawarrang-Ogh Undjan,,language,Australia,-16.1,142.5
angu1242,14.0,5.0,13.0,4.0,Anguthimri,awg,language,Australia,-12.395,141.755
gugu1255,11.0,6.0,6.0,0.0,Guugu Yimidhirr,kky,language,Australia,-14.9424,144.831
mulu1243,9.0,4.0,3.0,0.0,Muluridyi,vmu,language,Australia,-17.0601,145.329
dyaa1242,9.0,4.0,6.0,0.0,Dyaabugay,dyy,language,Australia,-16.596,145.388
barr1247,11.0,6.0,8.0,0.0,Barrow Point,bpt,language,Australia,-14.1219,144.531
djan1238,9.0,4.0,3.0,0.0,Djangun,djf,language,Australia,-16.91051,144.93245
lamu1254,21.0,5.0,3.0,0.0,Lamalama,lby,language,Australia,-14.559,143.977
mbar1253,19.0,5.0,5.0,0.0,Rimanggudhinma,zmv,language,Australia,-14.529,143.789
wikn1245,11.0,5.0,12.0,0.0,Wik-Ngathana,wig,language,Australia,-13.8691,141.532
ayab1239,10.0,5.0,10.0,0.0,Yintyinka-Ayabadhu,ayd,language,Australia,-14.6652,142.893
wikn1246,15.0,5.0,10.0,0.0,Wikngenchera,wua,language,Australia,-13.4957,141.599
kuuk1238,10.0,5.0,6.0,0.0,Kuuku-Ya'u,kuy,language,Australia,-12.4947,143.165
paka1251,16.0,5.0,10.0,0.0,Pakanha,pkn,language,Australia,-15.0908,142.74
umpi1239,11.0,5.0,6.0,0.0,Umpila,ump,language,Australia,-13.1528,143.467
kokn1236,13.0,5.0,7.0,0.0,Kok-Nar,gko,language,Australia,-16.181,141.608
gurd1238,14.0,5.0,9.0,0.0,Gurdjar,gdj,language,Australia,-17.1653,141.145
kuth1240,12.0,5.0,8.0,0.0,Kuthant,xut,language,Australia,-17.4566,140.958
wala1263,14.0,5.0,9.0,0.0,Walangama,nlw,language,Australia,-17.60243295,142.4891266
alng1239,19.0,5.0,4.0,0.0,Alngith,aid,language,Australia,-12.5324,141.938
arit1239,12.0,5.0,5.0,0.0,Arritinngithigh,rrt,language,Australia,-12.96,141.95
tyan1235,14.0,5.0,10.0,0.0,Tyanngayt-Mamngayt-Ntrwangayt-Ntrangit,,language,Australia,-12.544,141.984
leni1238,19.0,5.0,5.0,0.0,Linngithigh,lnj,language,Australia,-12.771375,141.962
mbiy1238,18.0,5.0,6.0,0.0,Mbiywom,,language,Australia,-12.89620501,142.2710997
ngko1236,14.0,5.0,7.0,0.0,Ngkoth,,language,Australia,-12.740575,141.886762
atam1239,13.0,5.0,4.0,0.0,Atampaya,amz,language,Australia,-11.0018,142.273
angg1238,13.0,5.0,6.0,0.0,Angkamuthi,avm,language,Australia,-11.443,142.242
yadh1237,13.0,5.0,8.0,0.0,Yadhaykenu,,language,Australia,-11.314,142.725
yinw1236,18.0,5.0,4.0,0.0,Yinwum,yxm,language,Australia,-12.52068956,142.7036225
